,0,1
0,0.784220005,0.0153846153846153
1,4.317356017,1.0
2,1.764091716,0.1897435897435897
3,2.807731842,0.9965811965811966
4,0.0968032519999999,0.0307692307692307
5,1.734096129,0.3213675213675214
6,1.325287577,0.0307692307692307
7,0.382669142,0.0017094017094017
8,2.374314144,0.6273504273504273
9,0.528603745,0.0205128205128205
10,2.913279904,0.8564102564102564
11,0.439049126,0.0905982905982906
12,2.960091164,0.9811965811965812
13,-0.474254285,0.0017094017094017
14,1.307726962,0.0136752136752136
15,1.7112604530000002,0.1709401709401709
16,1.884576588,0.3162393162393162
17,3.165625593,0.9811965811965812
18,2.525931645,0.788034188034188
19,1.3668661009999998,0.2136752136752136
20,0.505015421,0.0017094017094017
21,1.7284721369999998,0.2239316239316239
22,1.602013346,0.211965811965812
23,1.601994202,0.1145299145299145
24,0.432524571,0.0376068376068376
25,2.172561343,0.7179487179487181
26,0.596390132,0.0068376068376068
27,1.174077492,0.0632478632478632
28,1.632745224,0.1504273504273504
29,2.07800212,0.6153846153846154
30,1.104608971,0.1196581196581196
31,1.992685952,0.5094017094017094
32,1.5464492369999998,0.1247863247863248
33,3.813095382,1.0
34,2.225252511,0.7059829059829059
35,0.182083376,0.0068376068376068
36,1.944750641,0.4188034188034188
37,0.822595471,0.1692307692307692
38,1.297013874,0.0102564102564102
39,1.122299704,0.0034188034188034
40,0.907032322,0.0034188034188034
41,2.155681171,0.7059829059829059
42,3.350134775,0.9829059829059827
43,0.412877813,0.0666666666666666
44,1.274514844,0.0273504273504273
45,0.314617663,0.0017094017094017
46,1.466090435,0.0222222222222222
47,1.255434218,0.2615384615384615
48,0.4924823779999999,0.0017094017094017
49,2.284241357,0.8239316239316239
50,-0.12572405,0.0017094017094017
51,1.946616929,0.4153846153846154
52,1.056848508,0.0273504273504273
53,2.621204311,0.9829059829059827
54,1.434424191,0.1316239316239316
55,-0.522867934,0.0017094017094017
56,-0.40231204,0.0017094017094017
57,0.461299013,0.0034188034188034
58,0.936164707,0.017094017094017
59,1.517676881,0.1384615384615384
60,-0.0191620739999999,0.0017094017094017
61,0.782335969,0.0034188034188034
62,2.271085217,0.8495726495726496
63,2.229270498,0.788034188034188
64,3.751026085,1.0
65,2.089953978,0.5299145299145299
66,3.410620233,0.9829059829059827
67,1.4189033519999998,0.0341880341880341
68,2.109753671,0.5264957264957265
69,0.982459811,0.0119658119658119
70,2.707317091,0.8222222222222222
71,2.050355996,0.5487179487179488
72,2.192406545,0.7794871794871795
73,-0.168917889,0.0376068376068376
74,4.602333694,1.0
75,0.085127079,0.0393162393162393
76,1.113483245,0.017094017094017
77,2.200345529,0.7931623931623931
78,1.912268119,0.3829059829059829
79,2.0051043440000003,0.5008547008547009
80,2.26589419,0.8444444444444444
81,3.13792071,1.0
82,0.55198837,0.0803418803418803
83,-0.090580861,0.0017094017094017
84,2.371328853,0.8991452991452992
85,2.837318979,0.9914529914529916
86,-0.362602869,0.0068376068376068
87,0.590491573,0.0188034188034188
88,0.443444991,0.0051282051282051
89,1.688613151,0.2581196581196581
90,1.5285163030000002,0.1094017094017094
91,0.807875346,0.0786324786324786
92,1.511575911,0.3435897435897436
93,1.378275231,0.094017094017094
94,2.540962772,0.9572649572649572
95,3.133038402,0.9829059829059827
96,1.999552188,0.4820512820512821
97,2.541254096,0.964102564102564
98,2.351512342,0.8034188034188035
99,1.34976225,0.4256410256410256
100,0.340761481,0.0256410256410256
101,1.452467318,0.0358974358974358
102,1.736260331,0.2461538461538461
103,1.854818205,0.3675213675213676
104,0.561925305,0.0581196581196581
105,1.813220566,0.2905982905982906
106,1.919739833,0.4974358974358975
107,1.964892169,0.4085470085470085
108,1.6287804419999998,0.1709401709401709
109,1.485686489,0.0239316239316239
110,-0.3361785779999999,0.0017094017094017
111,1.963662728,0.4290598290598289
112,1.118641045,0.0478632478632478
113,2.4160602840000003,0.6410256410256411
114,2.860081557,0.9846153846153848
115,1.6693099130000002,0.1076923076923077
116,1.113551877,0.0068376068376068
117,2.4380474530000003,0.8974358974358975
118,2.131967561,0.4529914529914529
119,2.016939075,0.5401709401709401
120,0.238174301,0.0427350427350427
121,1.4190187630000002,0.0478632478632478
122,0.385742494,0.0034188034188034
123,0.88681342,0.0085470085470085
124,-0.123336264,0.0068376068376068
125,0.969570763,0.2256410256410256
126,0.960884586,0.0068376068376068
127,1.547527405,0.188034188034188
128,2.056532167,0.5829059829059828
129,1.6417727290000002,0.1589743589743589
130,1.268276593,0.0239316239316239
131,0.278085305,0.0085470085470085
132,1.808193702,0.2957264957264957
133,0.7178272170000001,0.0957264957264957
134,1.018241076,0.0222222222222222
135,-0.148483179,0.0017094017094017
136,0.639443897,0.0376068376068376
137,2.056929959,0.5658119658119658
138,0.417252531,0.0068376068376068
139,0.522511744,0.0051282051282051
140,1.073353756,0.0102564102564102
141,1.973423261,0.4820512820512821
142,2.447829341,0.8854700854700854
143,2.474737989,0.7333333333333333
144,0.918386568,0.0034188034188034
145,4.639527398,1.0
146,1.822077153,0.282051282051282
147,1.13227495,0.1247863247863248
148,2.213920044,0.7504273504273504
149,2.10797319,0.588034188034188
150,3.474249153,0.976068376068376
151,3.413894224,0.9982905982905984
152,2.048206275,0.5606837606837607
153,1.304868441,0.2598290598290598
154,1.892923593,0.4358974358974359
155,-0.264996166,0.0017094017094017
156,1.957474181,0.4170940170940171
157,3.705052832,0.9931623931623932
158,-0.109189129,0.029059829059829
159,1.432438867,0.2
160,1.989651221,0.4376068376068376
161,2.969401046,0.9863247863247864
162,2.9415924060000003,0.9948717948717948
163,1.111967865,0.0683760683760683
164,2.52836693,0.7094017094017094
165,0.050371321,0.0085470085470085
166,0.911338035,0.123076923076923
167,4.133122305,1.0
168,1.3458580130000002,0.0273504273504273
169,1.397956664,0.0239316239316239
170,1.04811518,0.017094017094017
171,-0.200015098,0.0461538461538461
172,0.925308178,0.0034188034188034
173,1.815242127,0.2376068376068376
174,3.595311384,1.0
175,-0.238421481,0.0017094017094017
176,1.732622984,0.211965811965812
177,1.151464903,0.0034188034188034
178,3.938461892,0.9897435897435898
179,1.319735001,0.0717948717948717
180,2.144159975,0.6478632478632479
181,0.038333027,0.0017094017094017
182,0.879847039,0.0153846153846153
183,0.471684126,0.0717948717948717
184,2.250178402,0.8888888888888888
185,2.661911398,0.7948717948717948
186,1.625585488,0.0564102564102564
187,2.219518939,0.7897435897435897
188,-0.508606306,0.0017094017094017
