,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
31,0.32937032,0.7764243,1.28705,0.25766996,0.33418438,0.5083922,-0.029425442,0.03373795,-0.23370364,-0.57174134,0.1676971,-0.17953515,0.7838429,-0.23101252,0.8655784,0.3076014,0.5934607,-0.28164718,-0.10494165
32,0.02015545,0.0326217,0.00060917,1.0689131,2.5470345,0.36163175,-0.70703834,0.24126697,-0.14917234,0.01707557,0.46134406,-0.9202431,-0.24125814,0.03710427,0.61043406,-0.49296257,0.48252413,0.51749474,0.24066478
33,0.0,0.09632602,0.0,1.1948413,3.0546606,0.58644164,-0.85666555,0.18054731,-0.1142472,-0.24976374,0.96443266,-0.8487275,0.17946428,0.03946213,0.6964433,-0.6098961,0.5658678,0.50343406,0.03039849
34,0.0,0.00413067,0.20807223,1.2908394,4.255241,0.60169584,-0.74706197,-0.17157942,-0.40456116,-0.4619741,0.37617967,-0.2649147,-0.20918834,0.22143084,0.8127619,-0.40266788,0.69778454,0.53809816,0.5560295
35,0.1351581,0.7006007,1.0598148,0.0685036,0.54104275,0.4681935,-0.5223431,0.11971657,-0.21987522,-0.08042595,0.9830066,-0.8885902,0.15266865,0.1393867,1.1851897,-0.30319685,0.48720917,0.7341527,0.21166593
36,0.32909504,0.77801436,1.332865,-0.29409885,0.7144212,0.4571664,0.06611559,-0.09622854,-1.0412155,-0.48941627,0.7039794,-0.8401836,-0.05266255,0.8419585,1.5111628,-0.50549525,1.1450989,0.7419592,0.75011027
37,0.15857357,0.01367322,0.01083623,0.97124386,2.435112,0.6284995,-0.74674076,0.10927184,-0.29860854,0.0270506,0.9885837,-0.9614305,-0.13323689,-0.04656989,1.1964713,-0.13050006,0.71500456,0.613132,0.12933917
38,0.09944901,0.86488587,0.7861407,0.20064948,1.3009155,0.1933907,-0.41720137,0.06832393,0.2500413,-0.44513652,1.1027358,-0.31600815,0.4745463,0.03970707,0.89106643,-0.86286783,0.49833167,0.21055254,0.4622442
39,0.02044973,0.1546954,0.07203786,0.8509084,2.611963,0.38314998,-0.51318264,0.10195024,0.13447051,-0.2771456,0.86534685,-0.6195881,-0.34287632,-0.04062139,0.755247,-0.86825013,0.69584745,0.11974005,0.5944712
40,0.01846763,0.37187803,0.0522627,-3.865508,2.9897764,3.9806166,0.05382069,5.18758,0.87190175,-1.1244632,1.7114921,-0.8911362,-0.7134508,1.7636853,-0.44529825,2.9863956,0.2301273,-0.40541387,2.3166556
41,0.04072367,0.00781651,0.02496761,1.3393364,4.708432,0.2703808,-0.388045,-0.31386662,-0.36930248,-0.4711672,0.7452731,-0.0542656,-0.43163776,0.17791422,1.1957077,-0.10086332,0.7023149,0.65619904,0.777822
42,0.0,0.15632479,0.04990562,0.9591575,2.9844542,0.6479134,-0.3879443,0.08446012,-0.40778017,-0.30715132,0.18465686,0.503693,0.3800284,-0.14618301,0.8064499,0.07611182,0.4037929,1.0275809,-0.00440795
43,0.0,0.071705855,0.01473091,0.86001897,3.241825,0.4921276,-0.8847456,-0.04288994,-0.15825282,-0.57564634,-0.34565926,0.42099723,-0.056871653,0.09581894,0.9464336,0.48219505,0.71476877,1.31408,-0.1987475
44,0.01924584,0.39486912,0.10167737,0.30638954,1.592009,0.64344895,-1.2680484,0.03220465,-0.10453881,-0.10700602,0.6331676,-0.563552,-0.5431638,0.38423026,1.0028031,-0.50317115,0.8364159,0.7968516,0.50363183
45,0.07575724,0.5988348,0.12263215,-7.0813313,3.3666089,6.837406,-0.12638831,9.567331,2.1625662,-1.7530179,2.8804975,-1.941388,-0.16274583,2.5944383,-2.0494573,5.508725,0.13982032,-0.68790865,2.788564
46,0.0,0.00256418,0.02727643,0.83165604,3.444047,0.4902592,-0.57032067,-0.29359084,-0.07348111,-0.1142363,0.77865833,-0.37583163,-0.76098186,0.42967674,0.8350258,-0.5161612,0.9983465,0.68725777,0.48350033
47,0.01975356,0.38541645,0.04286205,1.2497464,2.9974763,0.35913062,-0.85338503,0.37831295,-0.00057267,-0.07477619,0.47994575,-0.61378,-0.0006953478,0.1356579,1.2825112,-0.53260607,0.6704404,0.47934428,0.62885
48,0.13952236,0.45400426,0.01166573,1.1183637,2.379547,0.2579221,-0.9839388,0.9728846,-0.61057544,-0.35055906,0.38259375,-0.5263889,0.5194848,0.08405696,1.6298609,-0.19609363,0.8339852,0.8221689,-0.3413553
49,0.3491953,0.7733371,1.289298,-0.14427137,0.29140365,0.42923012,-0.4140315,0.34320712,-0.5587334,0.43511268,0.7811733,-0.3806898,0.93726015,0.16832754,1.1878405,-0.34067628,0.09963249,0.61828625,0.08409379
50,0.16203777,0.64065576,0.8302742,0.28481874,0.5812415,0.7132131,-0.64021105,-0.01237439,-0.16816023,-0.00224075,1.102468,-0.87882745,0.37598327,0.15793152,1.6202494,-0.00761287,0.3392665,0.5131925,0.05722743
51,0.0,0.09643552,0.15879819,1.0725958,2.5870667,0.21409062,-0.5015557,0.03722071,0.0253745,0.3733183,0.82136834,-0.41462174,0.12178022,-0.2022241,0.26617748,-0.17251194,-0.03787582,0.50170344,0.12626638
52,0.02055936,0.53379,0.02622577,0.6677947,1.5407754,0.38774073,-0.47579503,0.01602075,0.09212305,0.45582855,0.8395251,-0.27026835,0.494869,-0.14212695,0.18828301,-0.08663139,-0.10886155,0.6778284,0.10276587
53,0.03974764,0.47634652,0.00650604,0.39934725,1.2746844,0.22033717,-1.0798234,0.11011714,0.2217625,-0.03351263,0.30992967,-0.5687464,0.12057158,0.08153888,0.44347274,-0.25865856,-0.1656837,0.5707848,-0.03569074
54,0.0,1.0535581,1.0059978,0.47392398,2.0355678,-0.09209116,-0.81971586,0.17560796,-0.10190667,0.02897009,0.98341817,-0.77187955,1.4565892,0.14041437,0.89229494,0.14183922,0.20442773,0.69425225,-0.31689024
55,0.05791929,0.9562769,1.1686002,0.4537922,0.15138549,0.8093474,0.015903369,0.13009956,-0.08961721,0.43374276,0.5930533,-0.49665835,1.2297727,0.1934273,0.9760289,-0.07777743,0.08192342,0.86444235,0.16364051
56,0.0,0.01703691,0.10486709,1.2841395,2.6336665,0.3951211,-0.6756044,0.67906576,0.32014212,0.00357895,0.11705279,-0.57748556,0.1562834,-0.10154776,1.1059613,-0.52254635,0.64181024,0.7086556,0.37802598
57,0.3088504,0.7814223,1.3611271,0.10538817,-0.415689,0.35225922,0.25495166,0.1874167,-0.18459173,0.4290087,0.7913376,-0.09902646,1.0449687,-0.17810124,0.6016329,-0.16566956,-0.38972294,0.22958991,-0.00115494
58,0.18702453,0.94789255,1.1749394,0.14071083,0.043418467,0.69833267,-0.13295671,0.16950548,0.01665163,0.05559309,1.1279553,-0.45775583,1.0124192,0.012870684,0.8912672,-0.56270146,0.11203823,0.65073013,-0.00396673
59,0.3088504,0.7812411,1.5372813,0.06512287,-0.04366237,0.5920225,0.101426646,0.26957667,-0.14044721,0.11865869,1.1199534,-0.35847592,0.59796375,0.0646811,0.89611757,-0.6491725,0.31992462,0.5172664,0.05813318
60,0.11722688,0.49087724,0.24565272,0.4827714,1.0633045,0.8639234,-0.56752837,0.25198525,-0.54598904,0.11788237,0.7765163,-0.6599467,0.28376567,-0.16164789,1.2776278,-0.23143418,0.44684666,0.7591597,0.09477253
61,0.02046217,0.00438109,0.20923442,1.9546559,3.868085,1.321484,-0.72779495,-0.12214239,-0.07935367,0.16888219,0.73286855,-0.8175036,-0.15222052,0.08986476,0.5580592,-0.3464081,0.6599634,0.82665133,0.02878821
62,0.01948249,0.3083454,0.00573968,0.6301036,1.0482335,0.7327623,-0.4569303,0.06900401,-0.19255677,0.11372102,0.57156587,-0.32730517,0.30023947,-0.1363323,0.7018577,-0.38298064,0.15863232,0.4312419,0.31487173
63,0.0,0.0,0.01352892,1.4051116,2.790122,0.728671,-0.42817792,0.10637607,-0.30141333,0.07946529,0.5231493,-0.2296406,0.19801705,-0.4915652,0.20273666,-0.4884331,0.05886555,0.2020837,0.40662065
64,0.02049714,0.64218074,0.33964875,0.24346384,0.63758665,0.54924196,-0.39364827,0.08729696,0.33014268,0.10650922,0.86080134,-0.5099604,-0.04903251,0.3179314,0.85143447,-0.64060247,0.5186016,0.75666714,0.43775266
65,0.04081775,1.0853157,1.3487223,0.62751913,0.7563725,0.6032995,0.058134824,0.18402764,0.18259227,0.08664574,0.9379568,-0.63919276,0.39098668,0.34584063,1.2603022,-0.6383873,0.6297817,0.38435063,0.39186484
66,0.02013911,0.00178585,0.01930641,1.4313034,3.6004462,0.9029709,-0.69523704,-0.3904754,0.21295683,-0.34041607,0.7215017,-0.7928713,-0.65102655,0.24747796,0.82420135,-0.11579318,1.1939125,0.49500942,0.237077
67,0.02044145,0.3198174,0.02951971,1.0668126,2.441475,0.8873367,-0.8568923,-0.11372419,0.11348902,-0.25450578,0.74268067,-0.7000399,-0.63289183,0.09295072,1.1058663,-0.32550782,0.9598494,0.44426483,0.28675365
68,0.32912943,0.78337866,1.3283991,-0.15371329,0.33647853,0.67569536,0.025090158,0.04883192,-0.18131042,0.04695904,0.523564,-0.5664328,0.6346746,0.34454215,1.1392462,-0.5703584,0.16095687,0.6507482,0.18105508
69,0.19803001,0.7088359,1.1280376,-0.043335993,1.0547392,0.18903539,-0.42939842,0.04900969,0.20643578,0.33059645,0.34424007,-0.7825256,0.17377037,0.5883715,0.8977077,-0.07666558,0.50020784,1.07108,0.1009975
70,0.3088504,0.78447264,1.3281819,0.24932031,0.51355296,0.40851912,-0.15076935,-0.0417612,0.36142904,0.2111119,0.27659237,-0.12188907,0.5771713,0.4847654,0.38323468,0.08517976,0.07039195,0.78276193,0.00140428
71,0.08148005,0.3439777,0.02395041,1.0268065,1.9893483,0.7321229,-0.47759876,-0.0924038,0.2541655,0.16132554,0.31682122,-0.12141023,0.4359518,0.1952171,0.12684515,0.05737049,-0.01757547,0.6908286,-0.04633149
72,0.01986904,0.38399354,0.00701924,0.7473174,1.9455941,-0.25291952,-0.17494637,0.03268858,-0.0820941,0.12191255,0.38770264,-0.8560052,0.6097645,0.15890752,0.086586416,0.34917662,0.7105121,0.091287,-0.0608178
73,0.02044178,0.20206118,0.03092235,1.6440579,2.5193956,-0.07809227,-0.06124401,0.18236758,0.2120296,0.26549402,1.0263491,-0.00380229,1.4095719,0.2996431,0.18530113,0.24740505,0.34812343,0.20870799,0.00909592
74,0.0572294,0.17819087,0.01203388,1.1521038,2.5535612,0.7565872,-0.26965398,-0.49840617,-0.03076345,-0.6537396,0.13036412,-0.3024206,0.6781575,0.6047639,0.6842871,0.34765482,-0.39039302,-0.35502058,-0.14422508
75,0.0,0.17342971,0.22033064,1.2629652,3.443182,0.59047186,-0.51576126,0.04174577,-0.32318303,-0.61809194,1.0301949,-0.7054813,-0.4213096,0.49882576,1.4103943,-0.27368787,0.95770186,0.5850973,-0.28191352
76,0.02050562,0.0492232,0.3000984,1.07901,3.6220891,0.21914922,-0.507305,0.37836677,-0.5004511,-0.13341299,1.0758599,-0.4525788,-0.14156955,0.27738938,0.94284636,-0.26500803,0.70591414,0.8460262,-0.2517614
77,0.0,0.3750154,0.05505721,0.478828,2.1373904,0.16434854,-0.64542556,0.07870137,0.29792807,-0.0421015,0.13424455,-0.29127547,-0.14954838,-0.32167405,0.52203006,-0.45086762,-0.06407847,-0.05743955,0.56576097
78,0.24265406,0.88475645,1.2472972,-0.16409412,0.97786856,0.23076399,-0.22378486,0.13714004,-0.14033303,0.3176411,0.5449074,0.15521845,1.1031207,0.08396046,0.8572441,-0.40297362,-0.2840775,0.3406396,0.59214216
79,0.0,0.02510341,0.08024754,0.8450095,2.391087,0.04755178,0.17193207,-0.13477103,-0.5021698,0.23671605,0.623137,-0.12571412,-0.33233774,0.11910862,0.27913845,0.18368995,0.48500344,-0.23996533,0.4709542
80,0.0,0.10338251,0.03770312,0.9401644,3.4152899,0.47003594,-0.8210487,-0.288273,-0.01210861,-0.7562871,0.18336332,-0.514163,-0.5104126,0.30937007,0.7353835,0.00144787,0.936678,0.3684741,0.02110097
81,0.088305995,0.7243197,0.8766486,0.13630715,1.0731755,0.1961404,-0.17586596,-0.07967792,-0.35900503,0.29964384,1.2916739,-0.73809534,-0.36102235,0.21706542,1.2579693,-0.09885219,0.7506724,-0.35936815,0.5005454
82,0.02049209,0.40753168,0.02586537,0.44013953,1.6604011,0.02945172,0.12288182,-0.02288766,-0.31021905,0.3794322,0.40694943,-0.22280544,-0.31881976,-0.27503192,0.56424534,0.29077536,0.3710728,-0.02678117,0.19135597
83,0.2506336,0.8334678,1.3067136,-0.3028859,0.83030045,0.00553494,0.19530627,-0.03080459,-1.0000336,0.0586515,0.43907988,-0.28723234,0.690879,0.93532586,0.79095733,-0.16894329,0.4310138,0.03657587,0.3362796
84,0.0,0.8110586,0.9055015,0.12639786,1.1919507,0.62308365,-0.42245108,-0.04793242,-0.3898281,-0.22497752,0.66272163,-0.4644855,0.29649764,-0.36091527,1.4222616,-0.53605896,0.38683733,-0.13485456,0.87750024
85,0.099403754,0.9039611,1.1232641,-0.4172798,1.0874751,0.5040188,-0.053809673,-0.02780797,-0.9739357,0.03518608,0.06673449,-0.20353669,0.80340517,0.2722466,1.3439521,-0.5493376,0.58286554,0.0723945,1.087228
86,0.0,0.49425253,0.14035535,1.173264,3.1362157,0.55252904,-0.18481144,-0.19074723,-0.61324745,-0.71488756,1.2565483,0.41363648,0.37553865,-0.01175568,1.2143981,0.24455233,0.8311759,0.051422656,0.11010569
87,0.02026181,0.37945879,0.01533473,0.81654197,3.0455418,0.49683362,-0.2350377,-0.10299053,-0.62135595,-0.2824616,0.3992324,0.65239614,0.35821843,0.038853,0.7888971,0.10592254,0.5388065,0.4200281,0.36894983
88,0.10133118,0.00183502,0.00478724,2.5129967,4.550159,0.7592173,-0.5448151,-0.23923245,-0.11913136,-1.2462498,0.16855684,-1.107564,0.37296176,0.17522831,1.0154063,0.53010404,1.1950653,0.052073415,-0.37235326
89,0.84033215,5.447e-05,0.04983477,-6.904934,5.3159165,7.597521,0.59085757,10.541784,2.2264075,-1.9393057,2.5292923,-2.2226279,-1.3909097,2.7865124,-2.3365898,6.4439197,0.13640013,-1.0037048,3.1211343
90,0.02036989,0.43965495,0.02011114,0.58576536,2.0587535,0.11461309,-0.28736198,-0.26450792,-0.6565154,-0.25561365,0.39999348,-0.91766286,0.33967835,0.9328763,0.7969951,0.45688644,0.7000683,0.2825929,-0.20452718
91,0.20362227,0.8041887,1.3111286,0.4359722,1.1260843,0.12277126,0.050389007,0.11251779,-0.47313973,-0.33953318,1.0138929,-0.9701589,0.7717701,0.63307613,1.1705996,0.4259877,0.59415144,0.5145259,-0.651218
92,0.3088504,0.77954936,1.3234342,0.1424541,1.0835819,0.1406951,0.59249663,0.49255654,0.39751258,0.36738944,-0.37367564,-0.29981035,0.56804335,0.46321002,1.3523185,-0.18028773,0.22396363,0.19917917,-0.06269017
93,0.22812071,0.70474726,1.0472342,-0.082428545,0.22534016,0.3194926,-0.141538,0.21597561,-0.18324317,0.17913431,0.7608713,-0.26697117,0.7378254,-0.01760675,0.8536962,-0.15733534,-0.00750517,0.35597965,-0.16558723
94,0.3088504,0.8109076,1.293242,-0.0227354,0.16251613,0.19035956,0.81104636,-0.06413174,-0.45750332,-0.6187704,0.18677035,0.01100692,0.55416644,0.24041761,0.356893,0.10408548,-0.03381947,0.10452169,-0.15940002
95,0.0,0.309548,0.19105792,-0.08409113,1.9880443,0.5398216,0.0470484,-0.9230679,0.310987,0.11247552,0.6215628,-0.84090453,0.8804483,0.12233373,0.24365436,-0.05026571,0.74914324,-0.11321964,0.05800759
96,0.0,0.02443211,0.12902583,1.6736522,4.664418,-0.05934272,0.4475171,-0.15904719,-0.01863779,-0.08837132,0.0070791394,-0.33213508,0.00741497,-0.19719093,0.3380002,0.21740483,0.33400914,0.3356011,-0.19247551
97,0.0,0.53042203,0.16251004,0.352023,1.698817,0.10422595,0.0139308,-0.34588787,-0.14731368,-0.6538057,0.54678273,-0.5891006,0.4565635,0.47408706,1.0833321,0.6191511,0.2660434,0.99558645,-0.2696996
98,0.3088504,0.888343,1.3736758,-0.26141408,-0.113315225,-0.19847922,0.70356935,0.02173159,0.0125592,0.18759389,0.7709449,0.01266463,0.5854444,0.041686714,0.66410065,0.16897573,-0.17463534,0.16497296,-0.14804003
99,0.066764295,0.72704107,0.8531676,-0.22938685,0.42323378,-0.06455823,0.059479356,0.03780702,-0.01549119,0.2565382,0.90833485,-0.07582077,0.24477285,0.25047898,1.0341618,-0.18107718,0.15218078,0.040918365,-0.05032374
100,0.0,0.2673271,0.06908245,1.7428982,2.0300567,-0.04378228,0.29619107,0.33704892,0.20481877,-0.16610031,0.87028515,0.14624469,0.72420454,0.545712,0.066823356,0.32411236,0.25108737,0.40794268,0.15548661
101,0.06050913,0.81089795,0.099089265,1.0162364,1.9921156,-0.37460533,0.44545174,0.08317689,0.03180803,-0.33061185,0.6985528,-0.66440505,1.2363198,0.5401639,0.87674475,0.4628667,0.13029319,1.1739894,-0.01257867
102,0.0,0.7382576,0.39112824,0.13177085,0.3608814,0.07527031,0.32985,-0.01010116,0.16582301,0.21575515,-0.080818504,-0.0443125,0.2455765,0.050214976,0.38284963,0.21648495,0.34150127,0.598249,-0.0147874
103,0.0,0.02807477,0.04720857,0.7787533,1.4486141,-0.07228853,0.40045297,0.28619656,-0.14449482,0.32629815,-0.18133138,0.2145846,0.15589742,-0.03763238,0.023635678,-0.02260353,0.03377598,-0.1750467,-0.0701556
104,0.02020802,0.01650514,0.02998123,1.571762,2.913908,-0.0286897,0.21506953,0.13682987,-0.5488187,-0.22564936,0.2897118,-0.18717526,0.05179353,-0.06330201,0.17185453,0.08500603,0.35925576,0.28930858,-0.336158
105,0.0,0.14401156,0.0053905,0.58043635,2.1686053,0.12174147,0.16023831,0.02738796,-0.1894037,-0.34781358,0.2931388,-0.06942908,0.45536676,-0.14192149,0.5222895,0.25831148,0.39999583,0.6894724,-0.3936891
106,0.3088504,0.78993523,1.2849066,-0.21048409,0.36338013,0.1835332,-0.095745176,0.00791549,-0.42994648,0.07224269,0.8032865,-0.10499399,0.30745405,-0.087910056,1.0785395,0.14072466,0.34670842,0.6159455,0.28504044
107,0.0,0.6207139,0.05527971,0.06163478,0.63515925,-0.08096261,0.1583904,-0.03837882,-0.18083067,0.16594891,0.5627521,0.2676894,0.83039165,-0.1282356,0.23901395,0.14221855,-0.16950999,0.15801917,-0.12770168
108,0.34869856,1.1102585,1.5534902,-0.65924674,-0.014436513,-0.11361665,0.6116552,-0.07157212,-0.23564278,-0.41947815,0.67213815,0.3323322,0.6866248,-0.056832105,1.1258442,0.41879323,0.16537325,0.4852769,-0.5781111
109,0.06610187,0.86193496,1.1350507,-0.5427766,0.9185462,-0.08312114,0.14284788,-0.2547605,-0.1327947,-0.54485893,0.51692694,-0.09838598,0.36731666,0.6153525,0.9887892,0.14961979,0.44218692,0.70839846,-0.2922858
110,0.03937123,0.21988618,0.03153076,0.39332306,2.0040975,0.25888097,0.22707857,-0.5080761,-0.04297195,-0.76469445,0.47297513,0.2281202,-0.06859815,0.29815093,0.7926614,0.6646175,0.33656067,0.87037903,-0.42290345
111,0.02031613,0.04571035,0.01021214,1.3868495,3.8142157,0.29371008,-0.5281422,-0.23105526,0.55127543,-0.22100644,-0.076869935,-0.46725452,-0.43183845,0.35100427,0.35682324,0.14660877,0.6281417,0.5930273,0.01682661
112,0.0,0.34844995,0.08275834,0.22017303,1.0061378,-0.26699623,0.04440396,-0.11725084,-0.08101819,0.56014067,0.36306977,-0.3880924,-0.34845197,0.5765531,-0.13371393,0.3362588,-0.18948306,0.5619588,-0.24183646
113,0.0,0.25922516,0.38978925,1.5502474,3.584988,0.5545422,0.19006696,0.07616999,-0.3041806,-0.43052453,0.6757027,-0.64557004,0.64208466,-0.4370218,0.8557945,-0.2705095,0.79215866,0.51876676,0.46939325
114,0.01945349,0.6967703,0.06613827,0.12957352,2.340127,-0.07435767,-0.48525333,-0.31246817,-0.7343924,0.12885503,0.72989225,-0.22403064,-0.31918812,0.58549535,1.4005537,0.06374102,0.51062256,-0.046313092,0.68541
