82	4899
82	4967
82	5039
82	5103
82	5189
82	5190
82	5200
82	5225
82	5264
82	5322
82	5474
82	5504
82	5585
82	5627
82	5661
82	5687
82	5750
82	5780
82	5829
82	5838
82	5897
82	5964
82	5967
82	5968
82	5975
82	6072
82	6105
82	6145
82	6164
82	6174
82	6198
82	6199
82	6217
82	6266
82	6311
82	6342
82	6347
82	6351
82	6371
82	6389
82	6394
82	6475
82	6536
82	6540
82	6637
82	6754
82	6758
82	6798
82	6994
82	7106
82	7115
82	7119
82	7132
82	7159
82	7288
82	7309
82	7310
82	7341
82	7369
82	7422
82	7436
82	7439
82	7445
82	7487
82	7509
82	7577
82	7713
82	7732
82	7776
82	7883
82	7892
82	7897
82	7909
82	7966
82	8047
82	8056
82	8257
82	8409
82	8450
82	8456
82	8481
82	8498
82	8581
82	8782
82	8806
82	8816
82	8933
82	9058
82	9088
82	9099
82	9249
82	9444
82	9445
82	9454
82	9512
82	9589
82	9619
82	9623
82	9732
82	9770
82	9783
82	9828
82	10020
82	10114
82	10138
82	10347
82	10376
82	10410
82	10484
82	10504
82	10588
82	10635
82	10699
82	10827
82	10891
82	11134
82	11897
82	12034
82	12035
82	12052
82	12063
82	12367
82	12368
82	12509
82	12514
82	12584
82	12917
82	12922
82	13093
82	13249
82	13328
82	13344
82	13458
82	13537
82	13584
82	13610
83	79
83	82
83	2336
83	2420
83	2568
83	2781
83	3111
83	3181
83	3318
83	3634
83	3749
83	4295
83	4372
83	4487
83	4495
83	4589
83	4604
83	4609
83	4649
83	4655
83	4656
83	4668
83	4734
83	4747
83	4751
83	4758
83	4862
83	4899
83	4945
83	4967
83	5039
83	5103
83	5186
83	5189
83	5190
83	5200
83	5225
83	5233
83	5264
83	5322
83	5474
83	5504
83	5585
83	5627
83	5661
83	5687
83	5749
83	5750
83	5780
83	5785
83	5829
83	5838
83	5897
83	5964
83	5967
83	5968
83	5975
83	6036
83	6072
83	6105
83	6112
83	6145
83	6164
83	6174
83	6198
83	6199
83	6217
83	6266
83	6311
83	6342
83	6347
83	6351
83	6371
83	6389
83	6394
83	6475
83	6536
83	6540
83	6637
83	6754
83	6758
83	6798
83	6994
83	7102
83	7106
83	7115
83	7119
83	7132
83	7159
83	7195
83	7288
83	7309
83	7310
83	7313
83	7341
83	7369
83	7422
83	7436
83	7439
83	7445
83	7487
83	7509
83	7577
83	7713
83	7732
83	7776
83	7883
83	7892
83	7897
83	7898
83	7909
83	7966
83	7983
83	8034
83	8047
83	8056
83	8104
83	8182
83	8198
83	8257
83	8260
83	8265
83	8409
83	8450
83	8456
83	8481
83	8498
83	8581
83	8656
83	8782
83	8806
83	8816
83	8886
83	8925
83	8933
83	9006
83	9058
83	9088
83	9099
83	9108
83	9200
83	9239
83	9249
83	9444
83	9445
83	9454
83	9512
83	9589
83	9615
83	9619
83	9623
83	9732
83	9738
83	9770
83	9783
83	9828
83	9877
83	10020
83	10114
83	10138
83	10163
83	10165
83	10244
83	10248
83	10347
83	10376
83	10384
83	10404
83	10410
83	10462
83	10484
83	10486
83	10504
83	10534
83	10572
83	10578
83	10588
83	10633
83	10635
83	10699
83	10772
83	10827
83	10845
83	10891
83	10907
83	10977
83	11108
83	11134
83	11166
83	11178
83	11183
83	11367
83	11649
83	11863
83	11897
83	11905
83	11936
83	12034
83	12035
83	12051
83	12052
83	12053
83	12061
83	12063
83	12064
83	12066
83	12068
83	12073
83	12149
83	12157
83	12160
83	12317
83	12365
83	12367
83	12368
83	12369
83	12370
83	12371
83	12373
83	12409
83	12436
83	12485
83	12509
83	12514
83	12540
83	12570
83	12573
83	12583
83	12584
83	12875
83	12915
83	12916
83	12917
83	12922
83	13041
83	13047
83	13049
83	13093
83	13113
83	13147
83	13202
83	13249
83	13279
83	13290
83	13293
83	13300
83	13301
83	13328
83	13344
83	13346
83	13394
83	13401
83	13405
83	13409
83	13412
83	13422
83	13456
83	13457
83	13458
83	13459
83	13463
83	13484
83	13528
83	13537
83	13546
83	13574
83	13584
83	13585
83	13586
83	13589
83	13610
84	6266
84	6342
84	7439
84	7445
84	7883
84	8056
84	8262
84	12034
84	12035
84	12975
85	2492
85	3106
85	4482
85	4516
85	5042
85	5712
85	5827
85	6266
85	6342
85	6662
85	6979
85	7439
85	7445
85	7635
85	7883
85	8056
85	10007
85	12034
85	12035
86	3981
86	4372
86	6266
86	6342
86	7445
86	7883
86	8056
86	8257
86	9120
86	10891
86	12034
86	12035
87	4823
87	5360
87	6266
87	6342
87	7445
87	7883
87	8056
87	8180
87	9059
87	10397
87	10963
87	12034
87	12035
88	2293
88	4474
88	4951
88	6891
88	7439
88	7883
88	8056
88	12034
88	12035
89	2293
89	2693
89	2752
89	3595
89	3981
89	3998
89	4043
89	6266
89	6342
89	6891
89	7439
89	7445
89	7883
89	8056
89	8180
89	10891
89	11134
89	12034
89	12035
90	4278
91	2293
91	2702
91	4278
95	4314
95	11867
96	2693
96	13018
99	2336
99	2568
99	3106
99	3318
99	4295
99	4495
99	4604
99	4609
99	4649
99	4747
99	4751
99	4758
99	4945
99	4967
99	5039
99	5141
99	5186
99	5189
99	5200
99	5264
99	5265
99	5504
99	5627
99	5687
99	5749
99	5750
99	5780
99	5829
99	5866
99	5897
99	5917
99	5963
99	5964
99	5967
99	5975
99	6036
99	6112
99	6164
99	6174
99	6198
99	6199
99	6266
99	6342
99	6347
99	6351
99	6389
99	6394
99	6536
99	6593
99	6637
99	6758
99	6798
99	6994
99	7102
99	7106
99	7202
99	7288
99	7310
99	7369
99	7389
99	7393
99	7422
99	7445
99	7542
99	7577
99	7713
99	7776
99	7883
99	7892
99	7897
99	7898
99	7909
99	7966
99	7989
99	8047
99	8056
99	8104
99	8182
99	8198
99	8260
99	8265
99	8409
99	8450
99	8456
99	8498
99	8782
99	8816
99	8861
99	8933
99	9006
99	9039
99	9074
99	9108
99	9200
99	9249
99	9444
99	9445
99	9454
99	9482
99	9623
99	9732
99	9738
99	9770
99	9893
99	10020
99	10114
99	10138
99	10165
99	10384
99	10404
99	10484
99	10486
99	10588
99	10635
99	10699
99	10845
99	11042
99	11108
99	11134
99	11166
99	11178
99	11905
99	12034
99	12035
99	12149
99	12157
99	12160
99	12317
99	12367
99	12368
99	12369
99	12371
99	12485
99	12514
99	12538
99	12540
99	12571
99	12584
99	12916
99	12917
99	13047
99	13049
99	13249
99	13279
99	13293
99	13301
99	13344
99	13394
99	13401
99	13409
99	13412
99	13422
99	13456
99	13457
99	13463
99	13484
99	13528
99	13533
99	13537
99	13546
99	13584
99	13586
99	13589
100	7800
102	12535
102	13151
103	7800
104	6266
104	6342
104	6891
104	7445
104	7883
104	8056
104	12034
104	12035
106	2293
106	2752
106	4043
106	6891
106	7883
106	8056
106	12034
106	12035
109	265
109	3874
110	2293
111	2293
111	2752
111	7800
113	3595
113	4235
113	8056
113	12034
113	12035
114	2336
114	2568
114	3106
114	3228
114	3318
114	3981
114	3998
114	4295
114	4495
114	4604
114	4649
114	4747
114	4751
114	4967
114	5039
114	5189
114	5200
114	5264
114	5504
114	5627
114	5687
114	5750
114	5780
114	5829
114	5897
114	5964
114	5967
114	5975
114	6164
114	6174
114	6266
114	6342
114	6347
114	6351
114	6389
114	6394
114	6536
114	6637
114	6758
114	6798
114	6994
114	7106
114	7288
114	7310
114	7369
114	7422
114	7445
114	7577
114	7713
114	7883
114	7892
114	7897
114	7909
114	7966
114	8047
114	8056
114	8409
114	8450
114	8456
114	8498
114	8782
114	8816
114	8933
114	9249
114	9444
114	9445
114	9623
114	9732
114	9770
114	10020
114	10138
114	10484
114	10588
114	10635
114	10699
114	11134
114	12034
114	12035
114	12367
114	12368
114	12514
114	12584
114	12917
114	13249
114	13344
114	13537
114	13584
115	6891
116	2336
116	2568
116	2781
116	3318
116	4295
116	4495
116	4604
116	4609
116	4649
116	4747
116	4751
116	4917
116	4967
116	5039
116	5141
116	5189
116	5200
116	5264
116	5504
116	5627
116	5687
116	5750
116	5780
116	5785
116	5829
116	5897
116	5917
116	5964
116	5967
116	5975
116	6164
116	6174
116	6266
116	6342
116	6347
116	6351
116	6389
116	6394
116	6536
116	6637
116	6758
116	6798
116	6994
116	7106
116	7288
116	7310
116	7369
116	7385
116	7422
116	7445
116	7577
116	7713
116	7883
116	7892
116	7897
116	7909
116	7966
116	7989
116	8047
116	8056
116	8104
116	8260
116	8409
116	8450
116	8456
116	8498
116	8782
116	8816
116	8871
116	8886
116	8933
116	9249
116	9444
116	9445
116	9623
116	9732
116	9770
116	10020
116	10114
116	10138
116	10244
116	10484
116	10534
116	10588
116	10633
116	10635
116	10699
116	10772
116	10907
116	11042
116	11108
116	11178
116	11367
116	12034
116	12035
116	12051
116	12367
116	12368
116	12370
116	12538
116	12573
116	12583
116	12584
116	12917
116	13113
116	13202
116	13249
116	13293
116	13300
116	13301
116	13344
116	13457
116	13459
116	13537
116	13584
116	13585
117	118
117	2420
117	3106
117	3539
117	3981
117	4372
117	6266
117	6342
117	7445
117	7883
117	8056
117	8257
117	8581
117	10532
117	10827
117	10891
117	11134
117	12034
117	12035
118	117
118	3106
118	3539
118	3981
118	4372
118	6266
118	6342
118	7445
118	7883
118	8056
118	8257
118	8581
118	10532
118	10827
118	10891
118	11134
118	12034
118	12035
119	3106
119	3981
119	4278
119	7883
119	8056
119	8180
119	10532
119	12034
119	12035
120	3998
120	4922
120	6891
120	12975
121	5210
121	7883
121	8056
121	8180
121	12034
121	12035
123	2752
123	4271
124	2752
124	12975
125	2293
125	3981
125	4043
125	6891
125	7883
125	8056
125	12034
125	12035
126	3998
126	6266
126	6342
126	7445
126	7883
126	8056
126	12034
126	12035
127	2336
127	3318
127	4295
127	4495
127	4751
127	5780
127	5897
127	5963
127	5967
127	5975
127	6174
127	6266
127	6342
127	6351
127	7106
127	7310
127	7369
127	7389
127	7422
127	7445
127	7821
127	7883
127	7892
127	8056
127	8450
127	8498
127	8933
127	9200
127	9239
127	9444
127	9445
127	9732
127	10484
127	10635
127	12034
127	12035
127	12367
127	12917
127	13249
127	13546
128	2336
128	3181
128	3318
128	3634
128	3749
128	3998
128	4295
128	4372
128	4487
128	4495
128	4589
128	4604
128	4649
128	4655
128	4656
128	4668
128	4734
128	4747
128	4751
128	4862
128	4899
128	4967
128	5039
128	5103
128	5189
128	5190
128	5200
128	5225
128	5264
128	5322
128	5474
128	5504
128	5585
128	5627
128	5661
128	5687
128	5750
128	5780
128	5829
128	5838
128	5897
128	5964
128	5967
128	5968
128	6072
128	6105
128	6145
128	6164
128	6174
128	6217
128	6266
128	6311
128	6342
128	6347
128	6351
128	6371
128	6389
128	6394
128	6475
128	6536
128	6540
128	6637
128	6754
128	6758
128	6798
128	6994
128	7106
128	7115
128	7119
128	7132
128	7159
128	7288
128	7309
128	7310
128	7341
128	7369
128	7422
128	7436
128	7445
128	7487
128	7509
128	7577
128	7713
128	7732
128	7883
128	7892
128	7897
128	7909
128	7966
128	8047
128	8056
128	8257
128	8409
128	8450
128	8456
128	8481
128	8498
128	8581
128	8782
128	8806
128	8816
128	8933
128	9058
128	9088
128	9099
128	9249
128	9444
128	9445
128	9589
128	9619
128	9623
128	9732
128	9770
128	9783
128	9828
128	10020
128	10138
128	10347
128	10376
128	10484
128	10504
128	10588
128	10635
128	10699
128	10827
128	10891
128	11134
128	11897
128	12034
128	12035
128	12052
128	12063
128	12367
128	12368
128	12509
128	12584
128	12917
128	13093
128	13249
128	13328
128	13344
128	13458
128	13537
128	13584
128	13610
129	2336
129	2420
129	3106
129	3181
129	3318
129	3634
129	3981
129	4295
129	4372
129	4604
129	4649
129	4655
129	4656
129	4734
129	4747
129	4751
129	4899
129	4967
129	5039
129	5103
129	5189
129	5190
129	5200
129	5225
129	5264
129	5474
129	5504
129	5585
129	5627
129	5661
129	5687
129	5750
129	5780
129	5829
129	5838
129	5964
129	5968
129	6072
129	6145
129	6164
129	6217
129	6266
129	6311
129	6342
129	6347
129	6351
129	6371
129	6389
129	6394
129	6475
129	6536
129	6637
129	6754
129	6758
129	6798
129	6994
129	7106
129	7115
129	7132
129	7288
129	7309
129	7310
129	7341
129	7422
129	7436
129	7445
129	7487
129	7577
129	7713
129	7732
129	7883
129	7897
129	7909
129	7966
129	8047
129	8056
129	8257
129	8409
129	8450
129	8456
129	8581
129	8782
129	8806
129	8816
129	9099
129	9249
129	9444
129	9512
129	9589
129	9619
129	9623
129	9732
129	9770
129	10020
129	10138
129	10376
129	10484
129	10532
129	10588
129	10635
129	10699
129	10827
129	10891
129	11134
129	11897
129	12034
129	12035
129	12367
129	12368
129	12584
129	12917
129	13093
129	13344
129	13537
129	13584
130	2336
130	2420
130	2568
130	3181
130	3228
130	3318
130	3634
130	3749
130	4295
130	4372
130	4487
130	4495
130	4589
130	4604
130	4649
130	4655
130	4656
130	4668
130	4734
130	4747
130	4751
130	4862
130	4899
130	4967
130	5039
130	5103
130	5189
130	5190
130	5200
130	5225
130	5264
130	5322
130	5474
130	5504
130	5585
130	5627
130	5661
130	5687
130	5750
130	5780
130	5829
130	5838
130	5897
130	5964
130	5967
130	5968
130	5975
130	6072
130	6105
130	6145
130	6164
130	6174
130	6217
130	6266
130	6311
130	6342
130	6347
130	6351
130	6371
130	6389
130	6394
130	6475
130	6536
130	6540
130	6637
130	6754
130	6758
130	6798
130	6994
130	7106
130	7115
130	7119
130	7132
130	7159
130	7288
130	7309
130	7310
130	7341
130	7369
130	7422
130	7436
130	7445
130	7487
130	7509
130	7577
130	7713
130	7732
130	7883
130	7892
130	7897
130	7909
130	7966
130	8047
130	8056
130	8257
130	8409
130	8450
130	8456
130	8481
130	8498
130	8581
130	8782
130	8806
130	8816
130	8933
130	9058
130	9088
130	9099
130	9249
130	9444
130	9445
130	9589
130	9619
130	9623
130	9732
130	9770
130	9783
130	9828
130	10020
130	10138
130	10347
130	10376
130	10484
130	10504
130	10588
130	10635
130	10699
130	10827
130	10891
130	11134
130	11897
130	12034
130	12035
130	12052
130	12063
130	12367
130	12368
130	12509
130	12584
130	12917
130	13093
130	13249
130	13328
130	13344
130	13458
130	13537
130	13584
130	13610
131	8180
132	8180
133	234
133	5693
133	6225
133	8180
134	2053
134	2244
134	3140
134	3338
134	3409
134	8180
134	9228
134	11036
134	12037
135	2336
135	2568
135	3106
135	3318
135	3981
135	3998
135	4295
135	4495
135	4604
135	4649
135	4747
135	4751
135	4917
135	4967
135	5039
135	5189
135	5200
135	5264
135	5504
135	5627
135	5687
135	5750
135	5780
135	5829
135	5897
135	5964
135	5967
135	5975
135	6164
135	6174
135	6266
135	6342
135	6347
135	6351
135	6389
135	6394
135	6473
135	6536
135	6637
135	6758
135	6798
135	6994
135	7106
135	7288
135	7310
135	7369
135	7385
135	7422
135	7445
135	7577
135	7713
135	7883
135	7892
135	7897
135	7909
135	7966
135	7989
135	8047
135	8056
135	8409
135	8450
135	8456
135	8498
135	8782
135	8816
135	8933
135	9249
135	9444
135	9445
135	9623
135	9732
135	9770
135	10020
135	10138
135	10484
135	10588
135	10635
135	10699
135	11042
135	11134
135	12034
135	12035
135	12367
135	12368
135	12514
135	12538
135	12584
135	12917
135	13249
135	13344
135	13537
135	13584
136	3950
136	3981
136	4235
136	4278
136	4823
136	4917
136	6266
136	6342
136	6891
136	7445
136	7883
136	8056
136	9059
136	10963
136	11732
136	12034
136	12035
136	12038
136	12909
136	13356
137	3106
137	3981
137	4495
137	4751
137	5697
137	5897
137	5967
137	6174
137	6266
137	6342
137	6394
137	6891
137	7369
137	7393
137	7445
137	7883
137	7892
137	8056
137	8450
137	8498
137	8933
137	8959
137	9445
137	10114
137	12034
137	12035
137	13249
138	2266
138	2303
138	3487
138	4556
138	12506
138	13478
139	4278
139	6266
139	6342
139	6891
139	7445
139	7883
139	8056
139	10006
139	10532
139	12034
139	12035
139	12975
140	3998
140	6266
140	6342
140	6891
140	7445
140	7883
140	8056
140	12034
140	12035
141	3595
141	4070
141	6891
141	10006
141	12975
142	6891
142	7439
142	7576
143	6891
143	7439
143	7576
144	2752
144	4235
144	6891
144	10532
144	12975
145	4070
145	6891
145	10532
146	6891
147	3106
147	3981
147	6190
147	6891
147	7883
147	8056
147	12034
147	12035
148	6891
148	8056
148	12034
148	12035
149	6891
149	7800
149	7883
149	8056
149	12034
149	12035
149	12975
150	2568
150	2690
150	2693
150	3106
150	3111
150	3539
150	3981
150	3998
150	4372
150	4474
150	4487
150	4734
150	5103
150	5585
150	5968
150	6145
150	6266
150	6342
150	6351
150	6394
150	6891
150	7106
150	7119
150	7159
150	7310
150	7341
150	7385
150	7436
150	7445
150	7487
150	7509
150	7883
150	8056
150	8257
150	8450
150	8481
150	8581
150	8806
150	9058
150	9088
150	9099
150	9239
150	9589
150	10376
150	10410
150	10504
150	10827
150	10891
150	11134
150	12034
150	12035
150	12052
150	12063
150	12068
150	12509
150	12917
150	13093
150	13328
150	13458
151	1405
151	2420
151	2693
151	3106
151	3318
151	3539
151	3634
151	3981
151	4372
151	4487
151	4495
151	4604
151	4649
151	4655
151	4656
151	4734
151	4747
151	4751
151	4899
151	4967
151	5039
151	5103
151	5189
151	5190
151	5200
151	5225
151	5264
151	5474
151	5504
151	5585
151	5627
151	5687
151	5750
151	5829
151	5897
151	5964
151	5967
151	5975
151	6072
151	6145
151	6164
151	6174
151	6217
151	6266
151	6311
151	6342
151	6347
151	6351
151	6371
151	6389
151	6475
151	6536
151	6637
151	6754
151	6758
151	6798
151	6891
151	6994
151	7115
151	7119
151	7132
151	7159
151	7286
151	7288
151	7309
151	7310
151	7369
151	7436
151	7445
151	7487
151	7509
151	7577
151	7713
151	7732
151	7883
151	7892
151	7897
151	7909
151	7966
151	7970
151	8047
151	8056
151	8257
151	8409
151	8456
151	8481
151	8498
151	8581
151	8782
151	8816
151	8933
151	9058
151	9088
151	9099
151	9249
151	9445
151	9512
151	9589
151	9619
151	9623
151	9770
151	10020
151	10138
151	10376
151	10410
151	10504
151	10588
151	10699
151	10827
151	10891
151	11134
151	12034
151	12035
151	12052
151	12063
151	12368
151	12509
151	12584
151	13093
151	13249
151	13328
151	13344
151	13458
151	13537
151	13584
152	6891
153	6891
153	7790
154	4935
154	5648
154	6812
154	6891
154	8056
154	9068
154	9385
154	9848
154	10532
154	12034
154	12035
155	3106
155	3981
155	6891
155	7883
155	8056
155	12034
155	12035
156	3106
156	3981
156	4381
156	5648
156	6891
156	8056
156	12034
156	12035
157	2336
157	2420
157	2568
157	3106
157	3126
157	3181
157	3318
157	3634
157	3749
157	3981
157	3998
157	4295
157	4372
157	4487
157	4495
157	4589
157	4604
157	4649
157	4655
157	4656
157	4668
157	4718
157	4734
157	4747
157	4751
157	4758
157	4862
157	4899
157	4967
157	5039
157	5103
157	5186
157	5189
157	5190
157	5200
157	5225
157	5233
157	5264
157	5322
157	5474
157	5504
157	5585
157	5627
157	5661
157	5687
157	5749
157	5750
157	5780
157	5829
157	5838
157	5866
157	5897
157	5963
157	5964
157	5967
157	5968
157	5975
157	6036
157	6072
157	6105
157	6145
157	6164
157	6174
157	6198
157	6199
157	6217
157	6266
157	6311
157	6342
157	6347
157	6351
157	6371
157	6389
157	6394
157	6475
157	6536
157	6540
157	6593
157	6637
157	6754
157	6758
157	6798
157	6952
157	6994
157	7106
157	7115
157	7119
157	7132
157	7159
157	7202
157	7288
157	7309
157	7310
157	7341
157	7369
157	7389
157	7422
157	7436
157	7445
157	7487
157	7509
157	7577
157	7625
157	7713
157	7732
157	7776
157	7821
157	7883
157	7892
157	7897
157	7909
157	7966
157	8034
157	8047
157	8056
157	8257
157	8409
157	8450
157	8456
157	8481
157	8498
157	8581
157	8656
157	8782
157	8806
157	8816
157	8861
157	8933
157	9058
157	9088
157	9099
157	9200
157	9239
157	9249
157	9444
157	9445
157	9454
157	9589
157	9619
157	9623
157	9732
157	9738
157	9770
157	9783
157	9828
157	9893
157	10020
157	10138
157	10163
157	10347
157	10376
157	10484
157	10504
157	10588
157	10635
157	10699
157	10827
157	10843
157	10891
157	11134
157	11367
157	11712
157	11897
157	12034
157	12035
157	12053
157	12063
157	12064
157	12317
157	12367
157	12368
157	12509
157	12514
157	12584
157	12917
157	13093
157	13249
157	13290
157	13328
157	13344
157	13458
157	13533
157	13537
157	13546
157	13584
157	13610
158	3106
158	5141
158	6266
158	6342
158	7439
158	7445
158	7576
158	7883
158	8056
158	12034
158	12035
159	1405
159	2336
159	2568
159	2690
159	3106
159	3111
159	3126
159	3181
159	3318
159	3539
159	3634
159	3749
159	3981
159	3998
159	4295
159	4372
159	4487
159	4495
159	4589
159	4604
159	4609
159	4649
159	4655
159	4656
159	4668
159	4734
159	4747
159	4751
159	4758
159	4862
159	4899
159	4917
159	4945
159	4967
159	5039
159	5103
159	5189
159	5190
159	5200
159	5225
159	5233
159	5264
159	5322
159	5474
159	5504
159	5585
159	5627
159	5661
159	5687
159	5750
159	5780
159	5829
159	5838
159	5897
159	5917
159	5964
159	5967
159	5968
159	5975
159	6036
159	6072
159	6105
159	6112
159	6145
159	6164
159	6174
159	6213
159	6217
159	6266
159	6311
159	6342
159	6347
159	6351
159	6371
159	6389
159	6394
159	6475
159	6536
159	6540
159	6593
159	6637
159	6754
159	6758
159	6798
159	6952
159	6994
159	7102
159	7106
159	7115
159	7119
159	7132
159	7159
159	7195
159	7202
159	7288
159	7309
159	7310
159	7313
159	7341
159	7369
159	7389
159	7422
159	7436
159	7445
159	7487
159	7509
159	7577
159	7713
159	7732
159	7883
159	7892
159	7897
159	7898
159	7909
159	7966
159	7989
159	8034
159	8047
159	8056
159	8104
159	8182
159	8198
159	8257
159	8260
159	8265
159	8409
159	8450
159	8456
159	8481
159	8498
159	8581
159	8656
159	8782
159	8806
159	8816
159	8925
159	8933
159	9006
159	9058
159	9074
159	9088
159	9099
159	9108
159	9239
159	9249
159	9444
159	9445
159	9454
159	9589
159	9619
159	9623
159	9732
159	9770
159	9783
159	9828
159	9893
159	10020
159	10138
159	10163
159	10165
159	10347
159	10376
159	10384
159	10404
159	10410
159	10484
159	10486
159	10504
159	10578
159	10588
159	10635
159	10699
159	10827
159	10845
159	10891
159	10977
159	11042
159	11108
159	11134
159	11166
159	11178
159	11367
159	11863
159	11897
159	11905
159	11936
159	12034
159	12035
159	12052
159	12053
159	12063
159	12064
159	12068
159	12073
159	12149
159	12157
159	12160
159	12317
159	12336
159	12367
159	12368
159	12369
159	12371
159	12436
159	12485
159	12509
159	12514
159	12538
159	12540
159	12570
159	12584
159	12875
159	12916
159	12917
159	12922
159	13041
159	13047
159	13049
159	13093
159	13147
159	13249
