-5.426737666130065918e-02,1.025977253913879395e+00,2.765671908855438232e-01,1.270394444465637207e+00,7.632970809936523438e-04,-3.230575099587440491e-02
-7.952256500720977783e-02,-9.116660952568054199e-01,3.119115352630615234e+00,3.780008554458618164e+00,1.293412208557128906e+00,-4.460225105285644531e-01
3.359976410865783691e-01,-4.001478254795074463e-01,2.087233781814575195e+00,2.870649814605712891e+00,9.049656987190246582e-01,3.948914110660552979e-01
1.507209986448287964e-01,-1.639367341995239258e+00,4.711272120475769043e-01,1.690428733825683594e+00,2.708737850189208984e-01,-6.192423701286315918e-01
7.197853326797485352e-01,-2.398582398891448975e-01,-2.089309215545654297e+00,-3.950645685195922852e+00,-1.554543972015380859e+00,-1.802315473556518555e+00
5.892621278762817383e-01,-1.724340617656707764e-01,-2.661679506301879883e+00,-4.798040866851806641e+00,-1.987734675407409668e+00,-1.299011826515197754e+00
4.036158919334411621e-01,4.078985691070556641e+00,6.295336484909057617e-01,1.482613444328308105e+00,-1.328184723854064941e+00,-8.566256165504455566e-01
4.405876696109771729e-01,3.548221588134765625e+00,-1.153083369135856628e-01,1.180823594331741333e-01,-1.736236691474914551e+00,-1.088139295578002930e+00
5.805457830429077148e-01,1.401391983032226562e+00,-2.661679506301879883e+00,-4.798040866851806641e+00,-2.482509613037109375e+00,-1.038619399070739746e+00
4.961248636245727539e-01,1.554287195205688477e+00,-1.292598843574523926e+00,-2.566050529479980469e+00,-2.069027423858642578e+00,-1.025241255760192871e+00
3.283256888389587402e-01,1.563476204872131348e+00,-2.661679506301879883e+00,-4.798040866851806641e+00,-2.474506616592407227e+00,-1.486613869667053223e+00
2.800237834453582764e-01,1.502505898475646973e+00,-2.661679506301879883e+00,-4.798040866851806641e+00,-2.205266714096069336e+00,-9.743278622627258301e-01
2.235782444477081299e-01,1.206899762153625488e+00,1.350836515426635742e+00,2.614386796951293945e+00,-1.734476089477539062e-01,-1.710688024759292603e-01
-2.338536381721496582e-01,-2.066278457641601562e+00,1.829836368560791016e+00,2.975779056549072266e+00,1.035191893577575684e+00,5.047060251235961914e-01
6.344857215881347656e-01,-7.408418655395507812e-01,-3.919214606285095215e-01,-1.073935851454734802e-01,-1.162008196115493774e-01,-2.389672845602035522e-01
3.588077425956726074e-01,7.694173455238342285e-01,-1.058053225278854370e-02,6.136222481727600098e-01,-4.822943210601806641e-01,-4.508833587169647217e-01
2.326247096061706543e-02,-2.567797899246215820e+00,1.123066544532775879e+00,2.210323333740234375e+00,5.478700399398803711e-01,1.112155020236968994e-01
